customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,customer_segment
3551,331.0,6,26809.06,1,3,3,At Risk (High Value)
2903,330.0,1,9766.11,1,1,1,Lost
3469,330.0,2,5643.29,1,1,1,Lost
910,330.0,2,6456.469999999999,1,1,1,Lost
220,330.0,2,6523.450000000001,1,1,1,Lost
95,330.0,2,13771.99,1,2,2,Lost
1740,329.0,1,2575.16,1,1,1,Lost
4871,329.0,2,5768.34,1,1,1,Lost
1920,329.0,2,16466.36,1,2,2,Lost
4438,329.0,3,14561.52,1,2,2,Lost
2112,329.0,3,25463.3,1,2,3,Lost
2792,329.0,4,17233.11,1,2,2,Lost
4431,329.0,5,27872.92,1,3,3,At Risk (High Value)
4763,328.0,2,3122.33,1,1,1,Lost
830,328.0,2,3671.3,1,1,1,Lost
3165,328.0,2,4821.16,1,1,1,Lost
4829,328.0,3,8731.82,1,2,1,Lost
7,328.0,4,11702.89,1,2,2,Lost
967,328.0,7,39422.729999999996,1,3,3,At Risk (High Value)
1831,328.0,7,45352.98,1,4,4,At Risk (High Value)
2585,327.0,6,31762.73,1,3,3,At Risk (High Value)
2411,327.0,9,42007.22,1,4,4,At Risk (High Value)
3639,327.0,10,39408.86,1,4,3,At Risk (High Value)
2606,326.0,1,2854.04,1,1,1,Lost
4987,326.0,2,13392.49,1,2,2,Lost
2648,326.0,5,20908.33,1,3,2,Needs Attention
110,326.0,5,24736.01,1,3,3,At Risk (High Value)
834,326.0,8,49383.32,1,4,4,At Risk (High Value)
1504,325.0,1,3425.2,1,1,1,Lost
4510,325.0,3,5557.18,1,2,1,Lost
3819,324.0,1,6522.28,1,1,1,Lost
4459,324.0,2,13680.76,1,2,2,Lost
3143,324.0,4,20976.68,1,2,2,Lost
1015,324.0,5,32645.67,1,3,3,At Risk (High Value)
2075,323.0,1,2210.04,1,1,1,Lost
1632,323.0,1,3466.61,1,1,1,Lost
3240,323.0,3,19954.629999999997,1,2,2,Lost
500,323.0,4,29414.53,1,2,3,Lost
1687,323.0,5,25565.289999999997,1,3,3,At Risk (High Value)
1640,322.0,1,3703.98,1,1,1,Lost
4915,322.0,4,20394.96,1,2,2,Lost
1600,322.0,5,24325.07,1,3,3,At Risk (High Value)
2099,321.0,2,7868.66,1,1,1,Lost
4592,321.0,2,9897.52,1,1,1,Lost
3691,321.0,2,10520.539999999999,1,1,1,Lost
4229,321.0,2,19267.68,1,2,2,Lost
218,321.0,3,7062.15,1,2,1,Lost
3850,320.0,1,1381.69,1,1,1,Lost
290,320.0,1,3638.73,1,1,1,Lost
889,320.0,2,6951.59,1,1,1,Lost
3916,320.0,7,27947.81,1,3,3,At Risk (High Value)
4930,319.0,2,5029.4400000000005,1,1,1,Lost
1222,319.0,2,9414.69,1,1,1,Lost
2126,319.0,5,29700.03,1,3,3,At Risk (High Value)
4771,318.0,1,12264.53,1,1,2,Lost
1685,318.0,1,13115.04,1,1,2,Lost
2313,318.0,2,2221.29,1,1,1,Lost
4476,318.0,2,5127.56,1,1,1,Lost
3875,318.0,2,13164.68,1,2,2,Lost
501,317.0,1,6914.41,1,1,1,Lost
2512,317.0,1,6953.35,1,1,1,Lost
875,317.0,3,10812.66,1,2,2,Lost
3253,317.0,5,27567.7,1,3,3,At Risk (High Value)
3909,316.0,1,561.96,1,1,1,Lost
1229,316.0,1,5819.31,1,1,1,Lost
2290,316.0,2,7702.790000000001,1,1,1,Lost
2560,316.0,5,31733.48,1,3,3,At Risk (High Value)
344,316.0,5,32709.379999999997,1,3,3,At Risk (High Value)
3164,316.0,6,33297.0,1,3,3,At Risk (High Value)
3072,316.0,7,41851.700000000004,1,4,4,At Risk (High Value)
366,315.0,4,16118.320000000002,1,2,2,Lost
4795,315.0,4,20467.04,1,2,2,Lost
1944,315.0,4,23776.07,1,2,3,Lost
668,315.0,6,26492.93,1,3,3,At Risk (High Value)
1568,314.0,1,11184.38,1,1,2,Lost
427,314.0,5,35804.17,1,3,3,At Risk (High Value)
4253,313.0,4,18515.54,1,2,2,Lost
340,313.0,5,39494.22,1,3,3,At Risk (High Value)
2877,313.0,6,40090.61,1,3,4,At Risk (High Value)
1149,313.0,8,47285.55,1,4,4,At Risk (High Value)
1975,313.0,9,43690.15,1,4,4,At Risk (High Value)
4800,312.0,2,9254.15,1,1,1,Lost
1317,312.0,4,22085.35,1,2,2,Lost
3055,312.0,4,22369.55,1,2,2,Lost
3606,312.0,5,36163.6,1,3,3,At Risk (High Value)
3348,311.0,1,3978.09,1,1,1,Lost
4418,311.0,1,7642.64,1,1,1,Lost
2791,311.0,4,14932.130000000001,1,2,2,Lost
4044,310.0,1,4481.43,1,1,1,Lost
3653,310.0,2,5024.5,1,1,1,Lost
4839,310.0,2,8668.58,1,1,1,Lost
3893,310.0,2,14666.75,1,2,2,Lost
2052,310.0,3,23418.83,1,2,3,Lost
1404,310.0,4,49074.81,1,3,4,At Risk (High Value)
38,309.0,1,2668.51,1,1,1,Lost
3506,309.0,1,11699.76,1,1,2,Lost
4292,309.0,3,10718.39,1,2,1,Lost
550,308.0,1,713.28,1,1,1,Lost
2279,308.0,2,11209.81,1,1,2,Lost
599,308.0,2,16772.510000000002,1,2,2,Lost
3252,308.0,2,18355.9,1,2,2,Lost
2178,308.0,7,32076.260000000002,1,3,3,At Risk (High Value)
3930,308.0,7,48628.87,1,4,4,At Risk (High Value)
3180,308.0,10,32632.190000000002,1,4,3,At Risk (High Value)
540,307.0,1,2415.6,1,1,1,Lost
4295,307.0,3,21956.39,1,2,2,Lost
1724,307.0,3,21965.89,1,2,2,Lost
511,307.0,6,27949.760000000002,1,3,3,At Risk (High Value)
3927,306.0,1,12383.75,1,1,2,Lost
4157,306.0,2,10682.91,1,1,1,Lost
3232,306.0,5,25599.51,1,3,3,At Risk (High Value)
1227,306.0,5,35120.14,1,3,3,At Risk (High Value)
537,305.0,2,3209.36,1,1,1,Lost
3109,305.0,2,23571.8,1,2,3,Lost
4063,305.0,4,34205.0,1,3,3,At Risk (High Value)
3743,305.0,5,21594.12,1,3,2,Needs Attention
4367,304.0,2,16479.19,1,2,2,Lost
2573,303.0,4,13880.22,1,2,2,Lost
2999,303.0,10,64906.36,1,4,4,At Risk (High Value)
1396,302.0,1,690.99,1,1,1,Lost
4265,302.0,1,3384.62,1,1,1,Lost
4785,302.0,3,13460.009999999998,1,2,2,Lost
4118,302.0,8,35788.909999999996,1,4,3,At Risk (High Value)
1038,301.0,1,2941.48,1,1,1,Lost
4677,301.0,2,10345.57,1,1,1,Lost
2964,301.0,2,14311.919999999998,1,2,2,Lost
1529,300.0,2,6621.5,1,1,1,Lost
4032,300.0,2,13086.730000000001,1,2,2,Lost
995,299.0,2,8151.98,1,1,1,Lost
1175,299.0,2,11154.27,1,1,2,Lost
4508,299.0,4,29040.71,1,2,3,Lost
2201,299.0,5,33021.700000000004,1,3,3,At Risk (High Value)
4726,298.0,1,5377.92,1,1,1,Lost
3413,298.0,1,8194.68,1,1,1,Lost
706,298.0,2,16077.25,1,2,2,Lost
4590,298.0,2,22110.309999999998,1,2,2,Lost
2104,298.0,3,16988.8,1,2,2,Lost
505,298.0,4,42340.78,1,3,4,At Risk (High Value)
24,298.0,6,35185.08,1,3,3,At Risk (High Value)
352,297.0,1,5043.5,1,1,1,Lost
4514,297.0,1,9581.45,1,1,1,Lost
3083,297.0,2,10745.77,1,1,2,Lost
2888,297.0,4,20981.78,1,2,2,Lost
180,296.0,1,5174.04,1,1,1,Lost
2801,296.0,3,17051.92,1,2,2,Lost
4712,296.0,5,24616.59,1,3,3,At Risk (High Value)
927,296.0,5,30204.66,1,3,3,At Risk (High Value)
1378,296.0,7,36493.34,1,3,3,At Risk (High Value)
4410,295.0,2,7623.12,1,1,1,Lost
1525,295.0,2,13173.73,1,2,2,Lost
667,295.0,4,35852.42,1,3,3,At Risk (High Value)
4516,295.0,7,29204.850000000002,1,3,3,At Risk (High Value)
2432,294.0,1,5017.27,1,1,1,Lost
3331,294.0,1,6881.05,1,1,1,Lost
4529,294.0,2,5180.52,1,1,1,Lost
4707,294.0,4,20608.96,1,2,2,Lost
3651,293.0,1,4062.36,1,1,1,Lost
2136,293.0,1,7688.51,1,1,1,Lost
2246,293.0,3,24043.49,1,2,3,Lost
93,293.0,4,24787.38,1,2,3,Lost
1173,293.0,5,16381.41,1,3,2,Needs Attention
2245,293.0,7,52307.78,1,4,4,At Risk (High Value)
100,292.0,2,4033.6800000000003,1,1,1,Lost
657,292.0,2,5428.620000000001,1,1,1,Lost
3771,292.0,4,28457.920000000002,1,2,3,Lost
3215,292.0,9,26142.24,1,4,3,At Risk (High Value)
88,291.0,1,5289.26,1,1,1,Lost
872,291.0,1,5340.29,1,1,1,Lost
1958,291.0,2,3172.39,1,1,1,Lost
4242,291.0,2,9359.01,1,1,1,Lost
3485,291.0,5,49730.35,1,3,4,At Risk (High Value)
1061,291.0,6,13838.36,1,3,2,Needs Attention
4033,290.0,1,6986.51,1,1,1,Lost
2164,290.0,2,8877.67,1,1,1,Lost
552,290.0,7,24361.54,1,3,3,At Risk (High Value)
1563,289.0,1,8459.2,1,1,1,Lost
4359,289.0,4,18905.440000000002,1,2,2,Lost
1194,289.0,6,36842.270000000004,1,3,3,At Risk (High Value)
562,289.0,7,22088.86,1,3,2,Needs Attention
3499,287.0,1,2378.7,1,1,1,Lost
313,287.0,1,2552.91,1,1,1,Lost
387,287.0,3,9588.82,1,2,1,Lost
4548,287.0,4,31996.99,1,2,3,Lost
717,287.0,6,21092.32,1,3,2,Needs Attention
1480,287.0,6,35298.020000000004,1,3,3,At Risk (High Value)
2403,287.0,8,46807.73,1,4,4,At Risk (High Value)
3699,286.0,1,1462.89,1,1,1,Lost
1882,286.0,1,3280.81,1,1,1,Lost
4905,286.0,1,8057.83,1,1,1,Lost
1577,286.0,1,12127.43,1,1,2,Lost
64,286.0,2,12010.74,1,2,2,Lost
790,286.0,3,16443.13,1,2,2,Lost
2473,286.0,5,35918.07,1,3,3,At Risk (High Value)
1029,286.0,5,40317.86,1,3,4,At Risk (High Value)
1012,286.0,7,25885.67,1,3,3,At Risk (High Value)
1243,285.0,3,18728.17,1,2,2,Lost
606,285.0,7,25608.88,1,3,3,At Risk (High Value)
3943,284.0,1,3654.38,1,1,1,Lost
2261,284.0,1,3932.31,1,1,1,Lost
2725,284.0,2,9588.65,1,1,1,Lost
4776,284.0,2,9751.09,1,1,1,Lost
1878,284.0,3,21832.54,1,2,2,Lost
2789,283.0,1,989.75,1,1,1,Lost
3337,283.0,1,13583.34,1,1,2,Lost
2841,283.0,2,4205.9400000000005,1,1,1,Lost
4183,283.0,2,14706.960000000001,1,2,2,Lost
4697,283.0,5,30039.39,1,3,3,At Risk (High Value)
2480,282.0,1,1299.28,1,1,1,Lost
4390,282.0,2,7063.83,1,1,1,Lost
2233,282.0,3,14366.49,1,2,2,Lost
4012,282.0,9,50126.21,1,4,4,At Risk (High Value)
2596,281.0,1,5786.67,1,1,1,Lost
2678,281.0,1,9233.03,1,1,1,Lost
259,281.0,1,9578.98,1,1,1,Lost
3161,281.0,2,6958.05,1,1,1,Lost
1930,281.0,2,7926.799999999999,1,1,1,Lost
2587,280.0,5,23693.3,1,3,3,At Risk (High Value)
2923,280.0,6,24821.68,1,3,3,At Risk (High Value)
1250,279.0,2,10703.41,1,1,1,Lost
4562,279.0,4,18605.690000000002,1,2,2,Lost
1368,279.0,4,20022.32,1,2,2,Lost
965,279.0,4,30136.5,1,2,3,Lost
3286,278.0,1,3527.89,1,1,1,Lost
848,278.0,3,19601.78,1,2,2,Lost
4792,278.0,6,32293.98,1,3,3,At Risk (High Value)
2309,277.0,1,1172.56,1,1,1,Lost
4537,277.0,1,1333.25,1,1,1,Lost
2118,277.0,1,2779.65,1,1,1,Lost
3629,277.0,2,9989.609999999999,1,1,1,Lost
698,277.0,2,18128.52,1,2,2,Lost
1933,277.0,6,35697.22,1,3,3,At Risk (High Value)
4124,277.0,7,44443.5,1,4,4,At Risk (High Value)
1572,276.0,1,5274.7,1,1,1,Lost
1360,276.0,5,27236.3,1,3,3,At Risk (High Value)
4649,276.0,6,18260.61,1,3,2,Needs Attention
4216,276.0,7,34459.79,1,3,3,At Risk (High Value)
171,275.0,1,664.25,1,1,1,Lost
40,275.0,2,19934.86,1,2,2,Lost
3638,275.0,3,16360.84,1,2,2,Lost
4276,275.0,4,10666.32,1,2,1,Lost
1560,275.0,6,23717.16,1,3,3,At Risk (High Value)
3340,275.0,6,37917.0,1,3,3,At Risk (High Value)
4165,275.0,7,40048.659999999996,1,3,4,At Risk (High Value)
702,274.0,1,6461.47,1,1,1,Lost
4439,274.0,1,11507.01,1,1,2,Lost
138,274.0,2,14669.91,1,2,2,Lost
983,274.0,2,15952.18,1,2,2,Lost
1841,274.0,3,18346.75,1,2,2,Lost
2902,274.0,5,19841.36,1,3,2,Needs Attention
1388,274.0,5,23170.63,1,3,3,At Risk (High Value)
3614,274.0,5,30749.03,1,3,3,At Risk (High Value)
1680,274.0,7,43388.38,1,4,4,At Risk (High Value)
2539,274.0,7,43429.35,1,4,4,At Risk (High Value)
796,274.0,7,44048.54,1,4,4,At Risk (High Value)
2924,274.0,9,47590.36,1,4,4,At Risk (High Value)
4305,273.0,2,5380.889999999999,1,1,1,Lost
583,273.0,2,11044.42,1,1,2,Lost
4449,273.0,4,16619.51,1,2,2,Lost
611,273.0,7,34623.66,1,3,3,At Risk (High Value)
4957,272.0,1,5107.76,1,1,1,Lost
3127,272.0,1,10959.48,1,1,2,Lost
601,272.0,2,17269.79,1,2,2,Lost
867,272.0,4,14847.86,1,2,2,Lost
1867,272.0,7,32960.09,1,3,3,At Risk (High Value)
4104,271.0,1,1813.02,1,1,1,Lost
2532,271.0,3,9674.64,1,2,1,Lost
405,271.0,4,25763.989999999998,1,2,3,Lost
3385,271.0,4,26161.52,1,2,3,Lost
3451,271.0,4,29632.01,1,2,3,Lost
239,271.0,5,23566.91,1,3,3,At Risk (High Value)
4764,270.0,1,6754.98,1,1,1,Lost
299,270.0,1,9318.48,1,1,1,Lost
1318,270.0,2,14147.920000000002,1,2,2,Lost
1766,270.0,2,14538.15,1,2,2,Lost
4663,270.0,5,27485.16,1,3,3,At Risk (High Value)
3462,269.0,1,1908.65,1,1,1,Lost
1269,269.0,1,5487.9,1,1,1,Lost
2334,269.0,2,5087.66,1,1,1,Lost
676,269.0,5,14711.18,1,3,2,Needs Attention
3572,269.0,9,62294.15,1,4,4,At Risk (High Value)
1948,268.0,1,8630.6,1,1,1,Lost
1151,268.0,2,11855.42,1,2,2,Lost
4824,268.0,3,10001.29,1,2,1,Lost
578,267.0,4,26939.72,1,2,3,Lost
3718,267.0,5,13102.91,1,3,2,Needs Attention
1230,267.0,6,26195.87,1,3,3,At Risk (High Value)
3661,266.0,2,6275.7,1,1,1,Lost
453,266.0,2,10393.330000000002,1,1,1,Lost
1919,266.0,4,19898.19,1,2,2,Lost
3767,266.0,5,19768.42,1,3,2,Needs Attention
202,266.0,5,19803.93,1,3,2,Needs Attention
1980,266.0,5,29765.2,1,3,3,At Risk (High Value)
174,266.0,10,41155.049999999996,1,4,4,At Risk (High Value)
2961,265.0,2,17778.620000000003,1,2,2,Lost
1327,265.0,4,21312.64,1,2,2,Lost
1991,264.0,1,3148.62,1,1,1,Lost
2507,264.0,2,7686.17,1,1,1,Lost
3952,264.0,2,13299.59,1,2,2,Lost
785,264.0,3,6808.599999999999,1,2,1,Lost
647,264.0,3,18775.0,1,2,2,Lost
4334,264.0,5,21894.36,1,3,2,Needs Attention
278,264.0,6,25745.14,1,3,3,At Risk (High Value)
2196,263.0,1,3624.56,1,1,1,Lost
3777,263.0,1,4033.1,1,1,1,Lost
4825,263.0,2,17069.32,1,2,2,Lost
1448,263.0,3,22905.17,1,2,3,Lost
4396,263.0,5,21399.4,1,3,2,Needs Attention
1743,262.0,1,12681.3,1,1,2,Lost
4969,262.0,4,22676.35,1,2,2,Lost
304,262.0,5,35334.32,1,3,3,At Risk (High Value)
1136,261.0,1,779.37,1,1,1,Lost
436,261.0,1,3949.7,1,1,1,Lost
2591,261.0,1,5320.23,1,1,1,Lost
460,261.0,2,1630.93,1,1,1,Lost
4890,261.0,2,8240.17,1,1,1,Lost
754,261.0,2,16843.59,1,2,2,Lost
1805,261.0,4,23258.87,1,2,3,Lost
336,261.0,4,25206.58,1,2,3,Lost
809,261.0,6,28532.87,1,3,3,At Risk (High Value)
1871,260.0,1,2094.23,1,1,1,Lost
59,260.0,2,7709.63,1,1,1,Lost
3874,260.0,2,11286.810000000001,1,1,2,Lost
2481,260.0,4,18006.95,1,2,2,Lost
3862,260.0,4,24576.5,1,2,3,Lost
4626,260.0,5,18569.05,1,3,2,Needs Attention
3910,260.0,5,26111.04,1,3,3,At Risk (High Value)
222,260.0,5,38282.38,1,3,3,At Risk (High Value)
2858,260.0,6,36574.87,1,3,3,At Risk (High Value)
2085,260.0,7,30716.91,1,3,3,At Risk (High Value)
804,259.0,1,14014.04,1,1,2,Lost
2000,259.0,2,13139.14,1,2,2,Lost
2772,259.0,3,7835.37,1,2,1,Lost
3246,259.0,3,13530.89,1,2,2,Lost
2575,258.0,1,1484.42,1,1,1,Lost
1829,258.0,2,13393.61,1,2,2,Lost
1097,258.0,3,19742.68,1,2,2,Lost
1923,258.0,4,16167.24,1,2,2,Lost
3272,258.0,6,26804.42,1,3,3,At Risk (High Value)
4530,257.0,2,8445.15,1,1,1,Lost
503,257.0,2,15124.46,1,2,2,Lost
3839,257.0,3,23002.63,1,2,3,Lost
3292,257.0,5,23619.91,1,3,3,At Risk (High Value)
2425,257.0,9,46379.1,1,4,4,At Risk (High Value)
3570,256.0,3,7075.299999999999,1,2,1,Lost
394,256.0,3,21194.829999999998,1,2,2,Lost
4043,256.0,8,25752.3,1,4,3,At Risk (High Value)
316,255.0,1,2575.16,1,1,1,Lost
3015,255.0,1,5178.01,1,1,1,Lost
1358,255.0,2,2294.9,1,1,1,Lost
670,255.0,2,3528.67,1,1,1,Lost
441,255.0,2,4173.56,1,1,1,Lost
3592,255.0,2,16032.699999999999,1,2,2,Lost
2702,255.0,3,22632.96,1,2,2,Lost
2599,255.0,4,26985.190000000002,1,2,3,Lost
1603,255.0,5,28394.76,1,3,3,At Risk (High Value)
4853,255.0,8,24882.480000000003,1,4,3,At Risk (High Value)
3207,254.0,1,6901.6,1,1,1,Lost
3299,254.0,1,9088.73,1,1,1,Lost
957,254.0,1,9277.44,1,1,1,Lost
3129,254.0,1,10838.99,1,1,2,Lost
4170,254.0,3,29376.62,1,2,3,Lost
1485,254.0,6,23969.66,1,3,3,At Risk (High Value)
4498,254.0,6,35179.11,1,3,3,At Risk (High Value)
2887,254.0,6,38533.1,1,3,3,At Risk (High Value)
3945,254.0,10,65208.54,1,4,4,At Risk (High Value)
1961,253.0,2,6340.46,1,1,1,Lost
1832,253.0,3,15531.460000000001,1,2,2,Lost
1199,253.0,6,25736.64,1,3,3,At Risk (High Value)
3047,253.0,10,53280.02,1,4,4,At Risk (High Value)
3118,252.0,2,8749.73,1,1,1,Lost
429,252.0,2,11407.64,1,1,2,Lost
1578,252.0,2,11600.51,1,1,2,Lost
3782,252.0,4,24687.440000000002,1,2,3,Lost
3379,252.0,4,30848.25,1,2,3,Lost
4117,252.0,7,31736.34,1,3,3,At Risk (High Value)
3812,252.0,8,45226.68,1,4,4,At Risk (High Value)
1813,252.0,8,48879.07,1,4,4,At Risk (High Value)
4283,251.0,1,4757.16,1,1,1,Lost
2775,251.0,2,19363.37,1,2,2,Lost
1613,251.0,4,20286.19,1,2,2,Lost
715,251.0,8,54047.46,1,4,4,At Risk (High Value)
4570,250.0,2,10492.279999999999,1,1,1,Lost
1723,250.0,3,12512.15,1,2,2,Lost
959,250.0,3,23266.1,1,2,3,Lost
3275,250.0,3,24824.12,1,2,3,Lost
4686,250.0,5,25853.43,1,3,3,At Risk (High Value)
118,250.0,6,22252.29,1,3,2,Needs Attention
3245,250.0,6,30644.84,1,3,3,At Risk (High Value)
472,250.0,6,33090.03,1,3,3,At Risk (High Value)
244,250.0,6,36558.9,1,3,3,At Risk (High Value)
1876,249.0,2,10280.279999999999,1,1,1,Lost
4976,249.0,3,5214.4800000000005,1,2,1,Lost
3441,249.0,4,25088.57,1,2,3,Lost
3131,249.0,6,26045.14,1,3,3,At Risk (High Value)
3196,249.0,6,26231.07,1,3,3,At Risk (High Value)
3123,249.0,7,42490.8,1,4,4,At Risk (High Value)
1381,249.0,9,59361.92,1,4,4,At Risk (High Value)
1957,248.0,1,3934.56,1,1,1,Lost
2054,248.0,2,9670.58,1,1,1,Lost
3918,248.0,3,21823.6,1,2,2,Lost
1367,248.0,5,31367.58,1,3,3,At Risk (High Value)
4563,248.0,5,39335.46,1,3,3,At Risk (High Value)
3167,247.0,1,7395.45,1,1,1,Lost
760,247.0,1,13149.76,1,1,2,Lost
2697,247.0,2,7258.289999999999,1,1,1,Lost
4219,247.0,2,14020.57,1,2,2,Lost
1904,247.0,3,25861.16,1,2,3,Lost
3226,247.0,5,14932.86,1,3,2,Needs Attention
1475,247.0,8,41415.14,1,4,4,At Risk (High Value)
4640,247.0,9,56118.98,1,4,4,At Risk (High Value)
2419,246.0,1,5478.2,1,1,1,Lost
1330,246.0,1,5880.39,1,1,1,Lost
1221,246.0,1,10712.39,1,1,1,Lost
3184,246.0,2,22409.010000000002,1,2,2,Lost
1219,246.0,3,15043.009999999998,1,2,2,Lost
4639,246.0,5,30040.42,1,3,3,At Risk (High Value)
3438,246.0,6,20995.95,1,3,2,Needs Attention
1208,245.0,3,16938.559999999998,1,2,2,Lost
56,245.0,4,20885.54,1,2,2,Lost
4316,245.0,5,21968.16,1,3,2,Needs Attention
4834,245.0,5,29777.01,1,3,3,At Risk (High Value)
4228,245.0,9,40071.06,1,4,4,At Risk (High Value)
2534,244.0,1,5592.18,1,1,1,Lost
3211,244.0,1,6857.14,1,1,1,Lost
4395,244.0,2,12159.98,1,2,2,Lost
3384,244.0,2,12543.02,1,2,2,Lost
419,244.0,2,12826.46,1,2,2,Lost
3860,244.0,4,26297.26,1,2,3,Lost
3810,244.0,7,30293.07,1,3,3,At Risk (High Value)
2851,244.0,9,45181.76,1,4,4,At Risk (High Value)
2892,243.0,2,11715.04,1,2,2,Lost
3801,243.0,3,12658.34,1,2,2,Lost
4918,243.0,5,21254.12,1,3,2,Needs Attention
608,243.0,9,58209.060000000005,1,4,4,At Risk (High Value)
1649,242.0,3,12628.48,1,2,2,Lost
1217,242.0,3,23405.07,1,2,3,Lost
4143,242.0,5,30623.48,1,3,3,At Risk (High Value)
2119,242.0,7,37388.39,1,3,3,At Risk (High Value)
3054,241.0,1,671.91,1,1,1,Lost
1901,241.0,1,3165.73,1,1,1,Lost
3318,241.0,1,11653.99,1,1,2,Lost
4551,241.0,2,7462.09,1,1,1,Lost
2836,241.0,2,12724.18,1,2,2,Lost
3351,241.0,2,14050.89,1,2,2,Lost
1158,241.0,3,11602.720000000001,1,2,2,Lost
3635,241.0,5,26026.940000000002,1,3,3,At Risk (High Value)
3119,241.0,5,28827.24,1,3,3,At Risk (High Value)
346,241.0,5,35201.66,1,3,3,At Risk (High Value)
4971,241.0,6,29182.94,1,3,3,At Risk (High Value)
4450,241.0,9,50123.58,1,4,4,At Risk (High Value)
176,240.0,2,3179.63,1,1,1,Lost
2885,240.0,2,10514.2,1,1,1,Lost
187,240.0,2,17102.0,1,2,2,Lost
1232,240.0,2,21910.46,1,2,2,Lost
3050,240.0,3,11044.59,1,2,2,Lost
2965,240.0,3,15300.96,1,2,2,Lost
495,239.0,1,3515.58,1,1,1,Lost
3009,239.0,2,5266.92,1,1,1,Lost
446,239.0,3,12736.859999999999,1,2,2,Lost
137,239.0,5,26817.06,1,3,3,At Risk (High Value)
2740,239.0,5,29134.92,1,3,3,At Risk (High Value)
4748,239.0,10,55178.35,1,4,4,At Risk (High Value)
4056,238.0,3,9983.26,1,2,1,Lost
3773,238.0,3,12853.54,1,2,2,Lost
1574,238.0,4,17366.280000000002,1,2,2,Lost
2088,238.0,5,25982.85,1,3,3,At Risk (High Value)
2589,238.0,6,28490.37,1,3,3,At Risk (High Value)
2193,237.0,5,25973.92,1,3,3,At Risk (High Value)
3407,237.0,6,25177.29,1,3,3,At Risk (High Value)
4799,237.0,7,35108.14,1,3,3,At Risk (High Value)
2387,237.0,7,45015.0,1,4,4,At Risk (High Value)
2426,237.0,9,54629.85,1,4,4,At Risk (High Value)
4797,236.0,1,1799.96,1,1,1,Lost
3477,236.0,1,3662.76,1,1,1,Lost
2521,236.0,1,6003.59,1,1,1,Lost
584,236.0,2,7225.76,1,1,1,Lost
2572,236.0,3,9183.03,1,2,1,Lost
1077,236.0,3,18589.72,1,2,2,Lost
3285,236.0,3,21700.52,1,2,2,Lost
4851,236.0,4,13835.08,1,2,2,Lost
1702,236.0,4,18421.38,1,2,2,Lost
4027,236.0,4,21778.59,1,2,2,Lost
4181,236.0,4,28253.21,1,2,3,Lost
471,236.0,10,28046.45,1,4,3,At Risk (High Value)
4919,235.0,1,1450.39,1,1,1,Lost
2301,235.0,1,4609.78,1,1,1,Lost
4357,235.0,1,6120.33,1,1,1,Lost
900,235.0,1,8521.82,1,1,1,Lost
4076,235.0,1,13100.15,1,1,2,Lost
1161,235.0,3,24091.949999999997,1,2,3,Lost
2439,235.0,8,27403.77,1,4,3,At Risk (High Value)
3857,234.0,1,5141.76,1,1,1,Lost
842,234.0,2,18082.38,1,2,2,Lost
3314,234.0,4,12007.150000000001,1,2,2,Lost
1160,234.0,4,19463.52,1,2,2,Lost
3789,234.0,5,24452.61,1,3,3,At Risk (High Value)
2503,234.0,5,25074.78,1,3,3,At Risk (High Value)
2337,234.0,9,49670.36,1,4,4,At Risk (High Value)
791,233.0,1,7849.02,1,1,1,Lost
4113,233.0,2,10256.57,1,1,1,Lost
2620,233.0,2,12236.83,1,2,2,Lost
2253,233.0,4,24368.66,1,2,3,Lost
3541,233.0,5,27789.48,1,3,3,At Risk (High Value)
792,233.0,5,37676.86,1,3,3,At Risk (High Value)
44,233.0,6,43664.35,1,3,4,At Risk (High Value)
3172,233.0,7,28526.62,1,3,3,At Risk (High Value)
3926,233.0,7,59135.979999999996,1,4,4,At Risk (High Value)
2499,232.0,1,1218.44,1,1,1,Lost
3319,232.0,1,6008.49,1,1,1,Lost
3525,232.0,2,9419.92,1,1,1,Lost
1311,232.0,5,19101.04,1,3,2,Needs Attention
4222,232.0,6,27805.57,1,3,3,At Risk (High Value)
3210,232.0,6,29137.95,1,3,3,At Risk (High Value)
45,232.0,8,42771.39,1,4,4,At Risk (High Value)
917,231.0,2,3637.38,1,1,1,Lost
2665,231.0,2,6690.39,1,1,1,Lost
417,231.0,2,8207.62,1,1,1,Lost
1407,231.0,2,8805.05,1,1,1,Lost
254,231.0,2,13456.78,1,2,2,Lost
2848,231.0,3,17138.96,1,2,2,Lost
844,231.0,7,45783.8,1,4,4,At Risk (High Value)
4781,230.0,1,4848.54,1,1,1,Lost
2167,230.0,2,8419.7,1,1,1,Lost
4512,230.0,2,13744.689999999999,1,2,2,Lost
945,230.0,5,19728.56,1,3,2,Needs Attention
1733,230.0,7,26984.58,1,3,3,At Risk (High Value)
43,229.0,1,1928.89,1,1,1,Lost
139,229.0,2,7485.06,1,1,1,Lost
4536,229.0,2,10358.88,1,1,1,Lost
1446,229.0,2,13352.84,1,2,2,Lost
3817,229.0,3,12371.74,1,2,2,Lost
450,229.0,3,19897.58,1,2,2,Lost
2354,229.0,5,18797.399999999998,1,3,2,Needs Attention
3754,229.0,6,30889.32,1,3,3,At Risk (High Value)
3881,229.0,8,50722.45,1,4,4,At Risk (High Value)
4945,228.0,1,2044.73,1,1,1,Lost
